pgs_id,name,trait_id,trait_label,trait_reported,variants_number,method_name,publication_id,pubmed_id,ftp_scoring_file,scoring_file
PGS003384,best_GBM,MONDO_0018177,glioblastoma,Glioblastoma,910,Pruning and Thresholding (P+T),PGP000413,36286845,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003384/ScoringFiles/PGS003384.txt.gz,data/pgs/scoring_files/PGS003384.txt.gz
PGS003454,PRS5_DLBCL,MONDO_0018905,diffuse large B-cell lymphoma,Diffuse large B-cell lymphoma,5,Genome-wide significant SNPs,PGP000448,36273105,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003454/ScoringFiles/PGS003454.txt.gz,data/pgs/scoring_files/PGS003454.txt.gz
PGS002304,PRS6_FL,MONDO_0018906,follicular lymphoma,Follicular lymphoma,6,Genome-wide significant variants,PGP000328,32588423,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS002304/ScoringFiles/PGS002304.txt.gz,data/pgs/scoring_files/PGS002304.txt.gz
PGS000642,PRSWEB_PHECODE202.2_GWAS-Catalog-r2019-05-03-X202.2_PT_UKB_20200608,MONDO_0018908,non-Hodgkin lymphoma,Non-Hodgkin's lymphoma,10,Pruning and Thresholding (P+T),PGP000118,32991828,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000642/ScoringFiles/PGS000642.txt.gz,data/pgs/scoring_files/PGS000642.txt.gz
PGS005160,PRS-ESC,MONDO_0019086,carcinoma of esophagus,Esophageal cancer,11,Known susceptibility loci (genome-wide significant SNPs),PGP000711,40019942,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005160/ScoringFiles/PGS005160.txt.gz,data/pgs/scoring_files/PGS005160.txt.gz
PGS018839,TPMI_277.2_Lassosum2,MONDO_0019254,inborn disorder of purine or pyrimidine metabolism,Other disorders of purine and pyrimidine metabolism,89,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS018839/ScoringFiles/PGS018839.txt.gz,data/pgs/scoring_files/PGS018839.txt.gz
PGS000922,GBE_HC170,MONDO_0019338,sarcoidosis,Sarcoidosis,12,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000922/ScoringFiles/PGS000922.txt.gz,data/pgs/scoring_files/PGS000922.txt.gz
PGS000326,GRS-JIA-RFN-20,MONDO_0019432,rheumatoid factor-negative juvenile idiopathic arthritis,Rheumatoid-factor-negative Polyarthritis (Juvenile Idiophatic Arthritis),12,SparSNP,PGP000052,32887683,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000326/ScoringFiles/PGS000326.txt.gz,data/pgs/scoring_files/PGS000326.txt.gz
PGS000325,GRS-JIA-Oli-20,MONDO_0019433,oligoarticular juvenile idiopathic arthritis,Oligoarthritis Juvenile Idiophatic Arthritis,21,SparSNP,PGP000052,32887683,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000325/ScoringFiles/PGS000325.txt.gz,data/pgs/scoring_files/PGS000325.txt.gz
PGS000324,GRS-JIA-ERA-20,MONDO_0019437,enthesitis-related juvenile idiopathic arthritis,Enthesitis-related Juvenile Idiophatic Arthritis,138,SparSNP,PGP000052,32887683,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000324/ScoringFiles/PGS000324.txt.gz,data/pgs/scoring_files/PGS000324.txt.gz
PGS001051,GBE_HC96,MONDO_0019735,polymyalgia rheumatica,Polymyalgia rheumatica,69,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001051/ScoringFiles/PGS001051.txt.gz,data/pgs/scoring_files/PGS001051.txt.gz
PGS019061,TPMI_371.1_Lassosum2,MONDO_0020283,uveitis,Uveitis noninfectious or NOS,20,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS019061/ScoringFiles/PGS019061.txt.gz,data/pgs/scoring_files/PGS019061.txt.gz
PGS000450,PRSWEB_PHECODE172.21_20001-1073_PT_MGI_20200608,MONDO_0020804,basal cell carcinoma,Basal cell carcinoma,8,Pruning and Thresholding (P+T),PGP000118,32991828,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000450/ScoringFiles/PGS000450.txt.gz,data/pgs/scoring_files/PGS000450.txt.gz
PGS003742,PRS19_PC,MONDO_0021040,pancreatic neoplasm,Pancreatic cancer,19,Genome-wide significant SNPs,PGP000470,36739632,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003742/ScoringFiles/PGS003742.txt.gz,data/pgs/scoring_files/PGS003742.txt.gz
PGS000155,cGRS_Glioma,MONDO_0021042,glioma,Glioma,19,Pruning and Thresholding (P+T),PGP000075,30968590,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000155/ScoringFiles/PGS000155.txt.gz,data/pgs/scoring_files/PGS000155.txt.gz
PGS000781,GRS7_Glio,MONDO_0021042|MONDO_0021211,glioma|brain neoplasm,Glioma,5,Genome-wide significant variants,PGP000185,31792337,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000781/ScoringFiles/PGS000781.txt.gz,data/pgs/scoring_files/PGS000781.txt.gz
PGS000547,PRSWEB_PHECODE184.11_Phelan-EPOC_P_5e-08_UKB_20200608,MONDO_0021068,ovarian neoplasm,Malignant neoplasm of ovary,6,GWAS Hits,PGP000118,32991828,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000547/ScoringFiles/PGS000547.txt.gz,data/pgs/scoring_files/PGS000547.txt.gz
PGS019537,TPMI_611.3_Lassosum2,MONDO_0021100,breast neoplasm,Lump or mass in breast,7018,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS019537/ScoringFiles/PGS019537.txt.gz,data/pgs/scoring_files/PGS019537.txt.gz
PGS000926,GBE_QT_FC1001220,MONDO_0021107,narcolepsy,Daytime dozing / sleeping (narcolepsy),4194,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000926/ScoringFiles/PGS000926.txt.gz,data/pgs/scoring_files/PGS000926.txt.gz
PGS000214,PRS330_LumB,MONDO_0021115,luminal B breast carcinoma,Breast cancer intrinsic-like subtype (luminal B-like),330,Fixed-effects two-stage polytomous model,PGP000088,32424353,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000214/ScoringFiles/PGS000214.txt.gz,data/pgs/scoring_files/PGS000214.txt.gz
PGS000212,PRS330_LumA,MONDO_0021116,luminal A breast carcinoma,Breast cancer intrinsic-like subtype (luminal A-like),330,Fixed-effects two-stage polytomous model,PGP000088,32424353,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000212/ScoringFiles/PGS000212.txt.gz,data/pgs/scoring_files/PGS000212.txt.gz
PGS001928,portability-PLR_headaches_for_3m,MONDO_0021146,headache disorder,Headaches for 3+ months,5709,Penalized regression (bigstatsr),PGP000263,34995502,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001928/ScoringFiles/PGS001928.txt.gz,data/pgs/scoring_files/PGS001928.txt.gz
PGS000543,PRSWEB_PHECODE184_C3-FEMALE-GENITAL_PT_MGI_20200608,MONDO_0021148,female reproductive system neoplasm,Cancer of other female genital organs,8,Pruning and Thresholding (P+T),PGP000118,32991828,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000543/ScoringFiles/PGS000543.txt.gz,data/pgs/scoring_files/PGS000543.txt.gz
PGS018811,TPMI_272.13_Lassosum2,MONDO_0021187,hyperlipidemia,Mixed hyperlipidemia,594,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS018811/ScoringFiles/PGS018811.txt.gz,data/pgs/scoring_files/PGS018811.txt.gz
PGS003737,PRS26_BrC,MONDO_0021211,brain neoplasm,Brain cancer,26,Genome-wide significant SNPs,PGP000470,36739632,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003737/ScoringFiles/PGS003737.txt.gz,data/pgs/scoring_files/PGS003737.txt.gz
PGS018470,TPMI_149.2_Lassosum2,MONDO_0021315,malignant tumor of nasopharynx,Cancer of nasopharynx,211,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS018470/ScoringFiles/PGS018470.txt.gz,data/pgs/scoring_files/PGS018470.txt.gz
PGS001859,portability-PLR_565.1,MONDO_0021398|MONDO_0060766,polyp of rectum|anal polyp,Anal and rectal polyp,789,Penalized regression (bigstatsr),PGP000263,34995502,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001859/ScoringFiles/PGS001859.txt.gz,data/pgs/scoring_files/PGS001859.txt.gz
PGS018956,TPMI_317_Lassosum2,MONDO_0021698,alcohol-related disorders,Alcohol related disorders,30,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS018956/ScoringFiles/PGS018956.txt.gz,data/pgs/scoring_files/PGS018956.txt.gz
PGS018550,TPMI_180.3_Lassosum2,MONDO_0022394,cervical intraepithelial neoplasia,Cervical intraepithelial neoplasia CIN Cervical dysplasia,21,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS018550/ScoringFiles/PGS018550.txt.gz,data/pgs/scoring_files/PGS018550.txt.gz
PGS003386,best_COADREAD,MONDO_0024331,colorectal carcinoma,Colorectal cancer,61,Pruning and Thresholding (P+T),PGP000413,36286845,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003386/ScoringFiles/PGS003386.txt.gz,data/pgs/scoring_files/PGS003386.txt.gz
PGS000925,GBE_HC1020,MONDO_0024355,respiratory tract infectious disorder,Unspecified acute lower respiratory infection (time-to-event),402,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000925/ScoringFiles/PGS000925.txt.gz,data/pgs/scoring_files/PGS000925.txt.gz
PGS001824,portability-PLR_277.4,MONDO_0024431,bilirubin metabolism disease,Disorders of bilirubin excretion,22,Penalized regression (bigstatsr),PGP000263,34995502,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001824/ScoringFiles/PGS001824.txt.gz,data/pgs/scoring_files/PGS001824.txt.gz
PGS000924,GBE_HC702,MONDO_0024431|MONDO_0037821,bilirubin metabolism disease|porphyrin metabolism disease,Disorders of porphyrin and bilirubin metabolism (time-to-event),5,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000924/ScoringFiles/PGS000924.txt.gz,data/pgs/scoring_files/PGS000924.txt.gz
PGS000962,GBE_HC942,MONDO_0024644,myocardial ischemia,Chronic ischaemic heart disease (time-to-event),2168,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000962/ScoringFiles/PGS000962.txt.gz,data/pgs/scoring_files/PGS000962.txt.gz
PGS001864,portability-PLR_594,MONDO_0024647,urolithiasis,Urinary calculus,5599,Penalized regression (bigstatsr),PGP000263,34995502,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001864/ScoringFiles/PGS001864.txt.gz,data/pgs/scoring_files/PGS001864.txt.gz
PGS018600,TPMI_198.6_Lassosum2,MONDO_0024881,secondary malignant neoplasm,Secondary malignancy of bone,1,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS018600/ScoringFiles/PGS018600.txt.gz,data/pgs/scoring_files/PGS018600.txt.gz
PGS004324,PRS6314_PN,MONDO_0026045,prurigo nodularis,Prurigo nodularis,6314,Pruning and Thresholding (P+T),PGP000558,37245863,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS004324/ScoringFiles/PGS004324.txt.gz,data/pgs/scoring_files/PGS004324.txt.gz
PGS000763,PRS_HAID,MONDO_0043765,presbycusis,Hearing aid use,4270,PRSice,PGP000165,32203203,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000763/ScoringFiles/PGS000763.txt.gz,data/pgs/scoring_files/PGS000763.txt.gz
PGS001853,portability-PLR_540,MONDO_0056798,disorder of appendix,Appendiceal conditions,19,Penalized regression (bigstatsr),PGP000263,34995502,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001853/ScoringFiles/PGS001853.txt.gz,data/pgs/scoring_files/PGS001853.txt.gz
PGS002272,GRS6_COVID,MONDO_0100096,COVID-19,COVID-19 infection,6,Genome-wide significant variants,PGP000302,35241825,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS002272/ScoringFiles/PGS002272.txt.gz,data/pgs/scoring_files/PGS002272.txt.gz
PGS003452,PRS2_WM,MONDO_0100280,Waldenstrom macroglobulinemia,Waldenström macroglobulinemia,2,Genome-wide significant SNPs,PGP000448,36273105,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003452/ScoringFiles/PGS003452.txt.gz,data/pgs/scoring_files/PGS003452.txt.gz
PGS019473,TPMI_594_Lassosum2,OBA_0000173,urinary volume,Urinary calculus,2608,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS019473/ScoringFiles/PGS019473.txt.gz,data/pgs/scoring_files/PGS019473.txt.gz
PGS000989,GBE_INI30240,OBA_0002272,reticulocyte amount,Reticulocyte percentage,6251,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000989/ScoringFiles/PGS000989.txt.gz,data/pgs/scoring_files/PGS000989.txt.gz
PGS001097,GBE_BIN_FC6001747,OBA_0002313,strand of hair color,"Hair color, other",21,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001097/ScoringFiles/PGS001097.txt.gz,data/pgs/scoring_files/PGS001097.txt.gz
PGS000179,mpv,OBA_0003277,platelet volume,Mean platelet volume,654,Genome-wide significant variants,PGP000078,32888494,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000179/ScoringFiles/PGS000179.txt.gz,data/pgs/scoring_files/PGS000179.txt.gz
PGS000176,mcv,OBA_0003460,erythrocyte volume,Mean corpuscular volume,685,Genome-wide significant variants,PGP000078,32888494,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000176/ScoringFiles/PGS000176.txt.gz,data/pgs/scoring_files/PGS000176.txt.gz
PGS005318,eGFR_PRS,OBA_0003747,glomerular filtration rate,eGFR,49,Genome-wide significant SNPs,PGP000766,38632276,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005318/ScoringFiles/PGS005318.txt.gz,data/pgs/scoring_files/PGS005318.txt.gz
PGS003250,ExPRSweb_Creatine_CKDGen-1000Genomes-DiscoveryMeta-eGFRcrea_PT_MGI_20211120,OBA_0003747|OBA_1001005,glomerular filtration rate|creatine level,Estimated glomerular filtration rate (Creatine),108,Pruning and Thresholding (P+T),PGP000393,36152628,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003250/ScoringFiles/PGS003250.txt.gz,data/pgs/scoring_files/PGS003250.txt.gz
PGS001072,GBE_BIN_FC20001757,OBA_0005494,aging rate,"Facial aging, looking 'older than you are'",39,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001072/ScoringFiles/PGS001072.txt.gz,data/pgs/scoring_files/PGS001072.txt.gz
PGS000122,2018_BMD33_GRS.FN,OBA_1000110,bone tissue density,Bone mineral density (BMD),33,Weighted sum of risk alleles (with random forest selection),PGP000056,27649491,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000122/ScoringFiles/PGS000122.txt.gz,data/pgs/scoring_files/PGS000122.txt.gz
PGS002826,ExPRSweb_Alcohol_20403_PT_MGI_20211120,OBA_1000840,alcohol consumption quality,Alcohol consumption,19,Pruning and Thresholding (P+T),PGP000393,36152628,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS002826/ScoringFiles/PGS002826.txt.gz,data/pgs/scoring_files/PGS002826.txt.gz
PGS003180,ExPRSweb_VitD_100021-raw_PT_MGI_20211120,OBA_1000968,vitamin D level,Vitamin D,5,Pruning and Thresholding (P+T),PGP000393,36152628,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003180/ScoringFiles/PGS003180.txt.gz,data/pgs/scoring_files/PGS003180.txt.gz
PGS012585,PRSTSH,OBA_1000983,Thyroid stimulating hormone level,Thyroid stimulating hormone levels,59,Genome wide significant SNPs,PGP000820,38919119,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS012585/ScoringFiles/PGS012585.txt.gz,data/pgs/scoring_files/PGS012585.txt.gz
PGS003245,ExPRSweb_Creatine_30700-raw_PT_MGI_20211120,OBA_1001005,creatine level,Creatine,3503,Pruning and Thresholding (P+T),PGP000393,36152628,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003245/ScoringFiles/PGS003245.txt.gz,data/pgs/scoring_files/PGS003245.txt.gz
PGS004907,PRS31_FT4,OBA_1001010,thyroxine level,Free thyroxine concentration,31,Genome-wide significant SNPs,PGP000639,37530217,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS004907/ScoringFiles/PGS004907.txt.gz,data/pgs/scoring_files/PGS004907.txt.gz
PGS001153,GBE_BIN_FC18006155,OBA_1001015,folic acid level,Folic acid or folate (Vitamin B9),5,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001153/ScoringFiles/PGS001153.txt.gz,data/pgs/scoring_files/PGS001153.txt.gz
PGS019956,GRS91_WC,OBA_1001085,waist circumference,Waist circumference,91,Genome-Wide significant SNPs,PGP000846,38987751,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS019956/ScoringFiles/PGS019956.txt.gz,data/pgs/scoring_files/PGS019956.txt.gz
PGS000828,WaistCircumference_PGS_F,OBA_1001085|PATO_0000383,waist circumference|female,Waist circumference (female),149,Pruning of FDR filtered SNPs,PGP000210,31048771,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000828/ScoringFiles/PGS000828.txt.gz,data/pgs/scoring_files/PGS000828.txt.gz
PGS000827,WaistCircumference_PGS_M,OBA_1001085|PATO_0000384,waist circumference|male,Waist circumference (male),113,Pruning of FDR filtered SNPs,PGP000210,31048771,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000827/ScoringFiles/PGS000827.txt.gz,data/pgs/scoring_files/PGS000827.txt.gz
PGS000736,PRS_QRS,OBA_1001086,QRS duration,QRS duration,26,Genome-wide significant variants,PGP000144,31504448,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000736/ScoringFiles/PGS000736.txt.gz,data/pgs/scoring_files/PGS000736.txt.gz
PGS000300,GRS80_HR,OBA_1001087,heart rate,Heart rate,80,GWAS-significant (lead and secondary) variants,PGP000092,32527150,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000300/ScoringFiles/PGS000300.txt.gz,data/pgs/scoring_files/PGS000300.txt.gz
PGS003764,PRS78_sleep duration,OBA_2040171,sleep duration trait,Sleep duration,78,Genome-wide significant SNPs,PGP000487,37384397,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003764/ScoringFiles/PGS003764.txt.gz,data/pgs/scoring_files/PGS003764.txt.gz
PGS001913,portability-PLR_F_length_menstrual_cycle,OBA_2045215,menstrual cycle attribute,Length of menstrual cycle,339,Penalized regression (bigstatsr),PGP000263,34995502,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001913/ScoringFiles/PGS001913.txt.gz,data/pgs/scoring_files/PGS001913.txt.gz
PGS001376,GBE_INI21044,OBA_2045221,bowel opening frequency,Average number of times bowels opened per day,845,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001376/ScoringFiles/PGS001376.txt.gz,data/pgs/scoring_files/PGS001376.txt.gz
PGS000844,VAT_Mass,OBA_2045224,visceral adipose tissue quantity,Predicted visceral adipose tissue,518,Genome-wide significant variants,PGP000211,34737425,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000844/ScoringFiles/PGS000844.txt.gz,data/pgs/scoring_files/PGS000844.txt.gz
PGS003594,R_GC-ML-DG_body_trans_ancestry_meta_analysis,OBA_2045237,dentate gyrus volume,Right granule cell and molecular layer of the dentate gyrus body volume,12,PRSice,PGP000464,37337106,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003594/ScoringFiles/PGS003594.txt.gz,data/pgs/scoring_files/PGS003594.txt.gz
PGS003653,L_hippocampal_tail_UKBB_EUR_GWAS,OBA_2045244,hippocampal formation volume,Left hippocampal tail volume,19,PRSice,PGP000464,37337106,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003653/ScoringFiles/PGS003653.txt.gz,data/pgs/scoring_files/PGS003653.txt.gz
PGS003698,R_parasubiculum_CHIMGEN_EAS_GWAS,OBA_2050005,parasubiculum volume,Right parasubiculum volume,1050,PRSice,PGP000464,37337106,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003698/ScoringFiles/PGS003698.txt.gz,data/pgs/scoring_files/PGS003698.txt.gz
PGS019479,TPMI_594.1_Lassosum2,OBA_2050015,kidney volume,Calculus of kidney,2076,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS019479/ScoringFiles/PGS019479.txt.gz,data/pgs/scoring_files/PGS019479.txt.gz
PGS003717,R_subiculum_body_UKBB_EUR_GWAS,OBA_2050024,subiculum volume,Right subiculum body volume,15,PRSice,PGP000464,37337106,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003717/ScoringFiles/PGS003717.txt.gz,data/pgs/scoring_files/PGS003717.txt.gz
PGS003646,R_hippocampal_fissure_trans_ancestry_meta_analysis,OBA_2050043,hippocampal fissure volume,Right hippocampal fissure volume,3822,PRSice,PGP000464,37337106,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003646/ScoringFiles/PGS003646.txt.gz,data/pgs/scoring_files/PGS003646.txt.gz
PGS003705,R_presubiculum_head_UKBB_EUR_GWAS,OBA_2050049,presubiculum volume,Right presubiculum head volume,98,PRSice,PGP000464,37337106,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003705/ScoringFiles/PGS003705.txt.gz,data/pgs/scoring_files/PGS003705.txt.gz
PGS003686,L_molecular_layer_HP_body_UKBB_EUR_GWAS,OBA_2050050,hippocampus molecular layer volume,Left molecular layer hippocampus proper body volume,6,PRSice,PGP000464,37337106,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003686/ScoringFiles/PGS003686.txt.gz,data/pgs/scoring_files/PGS003686.txt.gz
PGS003342,CVGRS_ALT,OBA_2050062,serum alanine aminotransferase amount,Alanine aminotransferase level,51,Genome-wide significant SNPs,PGP000405,36333282,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003342/ScoringFiles/PGS003342.txt.gz,data/pgs/scoring_files/PGS003342.txt.gz
PGS000315,GRS7_lgE,OBA_2050084,serum IgE amount,Immunoglobulin E (IgE),7,GWAS-significant (lead and secondary) variants,PGP000092,32527150,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000315/ScoringFiles/PGS000315.txt.gz,data/pgs/scoring_files/PGS000315.txt.gz
PGS000693,snpnet.Potassium_in_urine,OBA_2050095,urine potassium amount,Potassium in urine [mmol/L],2423,snpnet,PGP000128,33462484,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000693/ScoringFiles/PGS000693.txt.gz,data/pgs/scoring_files/PGS000693.txt.gz
PGS001388,GBE_QT_FC10003476,OBA_2050116,smoking behavior trait,Difficulty not smoking for 1 day,1,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001388/ScoringFiles/PGS001388.txt.gz,data/pgs/scoring_files/PGS001388.txt.gz
PGS002585,repro_ChildLess.P+T.5e-08,OBA_2050117,reproductive behavior trait,Childless,12,Pruning and Thresholding (P+T),PGP000332,35393596,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS002585/ScoringFiles/PGS002585.txt.gz,data/pgs/scoring_files/PGS002585.txt.gz
PGS002295,GRS413_IGF-1,OBA_2050130,insulin-like protein level,Insulin growth-like factor-1 level,413,Genome-wide significant variants,PGP000325,35261807,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS002295/ScoringFiles/PGS002295.txt.gz,data/pgs/scoring_files/PGS002295.txt.gz
PGS005107,PGS-PSA111,OBA_2050200,prostate specific antigen amount,Prostate-specific antigen (PSA) levels,111,Genome-wide significant SNPs,PGP000696,37865044,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS005107/ScoringFiles/PGS005107.txt.gz,data/pgs/scoring_files/PGS005107.txt.gz
PGS002925,ExPRSweb_FPG_FGovertime-corrected_PT_MGI_20211120,OBA_VT0000188,blood glucose amount,Fasting plasma glucose,13,Pruning and Thresholding (P+T),PGP000393,36152628,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS002925/ScoringFiles/PGS002925.txt.gz,data/pgs/scoring_files/PGS002925.txt.gz
PGS000191,wbc,OBA_VT0000217,leukocyte quantity,White blood cell count,636,Genome-wide significant variants,PGP000078,32888494,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000191/ScoringFiles/PGS000191.txt.gz,data/pgs/scoring_files/PGS000191.txt.gz
PGS001070,GBE_INI25003,OBA_VT0000254,cerebrospinal fluid amount,Volume of ventricular cerebrospinal fluid (normalised for head size),880,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001070/ScoringFiles/PGS001070.txt.gz,data/pgs/scoring_files/PGS001070.txt.gz
PGS003837,height_AFR_CT,OBA_VT0001253,body height,Height,49,Clumping and Thresholding (C+T),PGP000489,37749244,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS003837/ScoringFiles/PGS003837.txt.gz,data/pgs/scoring_files/PGS003837.txt.gz
PGS000307,GRS12_FI,OBA_VT0001560,blood insulin amount,Fasting insulin,12,GWAS-significant (lead and secondary) variants,PGP000092,32527150,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000307/ScoringFiles/PGS000307.txt.gz,data/pgs/scoring_files/PGS000307.txt.gz
PGS001772,GBE_INI23005,OBA_VT0002460,blood immunoglobulin amount,ZEBRA antigen for Epstein-Barr Virus,158,snpnet,PGP000244,35324888,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS001772/ScoringFiles/PGS001772.txt.gz,data/pgs/scoring_files/PGS001772.txt.gz
PGS000871,IS_14,OBA_VT0003564,insulin secretion trait,Insulin secretion,14,Variants associated with type II diabetes previously classified as acting on insulin secretion,PGP000214,31697830,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS000871/ScoringFiles/PGS000871.txt.gz,data/pgs/scoring_files/PGS000871.txt.gz
PGS019792,TPMI_BUN_Lassosum2,OBA_VT0005265,blood urea nitrogen amount,Blood urea nitrogen,7043,Lassosum2,PGP000835,41094136,https://ftp.ebi.ac.uk/pub/databases/spot/pgs/scores/PGS019792/ScoringFiles/PGS019792.txt.gz,data/pgs/scoring_files/PGS019792.txt.gz
